"","1","2","3","4","5","6","7","8","9","10"
"ANC",0.030649092881894,0.268748166086836,0.0903747758419739,0.0886821945794315,0.0861118851821536,0.0818394493454238,0.066702247414823,0.0693367545947266,0.0613431735511575,0.0211057495494385
"BFT",428.318355949388,23057.6434297512,71994.0016368884,104800.220978414,121113.080997197,129920.112873667,128274.17715822,119370.000642417,103455.844866892,90082.4949681828
"BIL",3320.02680241748,173468.623130847,475998.995429652,1089354.88815973,1258058.05955115,1269489.22847579,1173780.21428613,993694.102331369,765819.747006418,574536.592688652
"BLF",5.48992971846935,60.3117174491903,54.5043433666494,75.1651513771295,76.5419689569589,81.8159702639834,82.0739906120373,82.7367939368714,82.8724281755206,81.6002830904387
"BLS",0.876704711097738,448.819683988916,1157.48165328553,1556.04454343854,1499.26261550542,1429.47476114006,1343.23881061857,1281.60162338124,1257.83827846049,1236.73269672179
"BPF",0.235002917105274,1.92953269020289,0.239106444669498,1.38289393339455,2.16081248732514,1.50863528864595,1.19273657650955,1.05592434278835,0.96559816752761,0.847204161105077
"BSB",1.52794442696058,31.6361612364265,56.0868671302273,67.6990696352051,69.9392623058366,69.2018369434761,65.4935260697534,61.3443463834704,58.1250245802729,54.1582618247074
"BUT",0.517768771492896,9.54600813951189,1.76977077323732,4.14809071175881,6.20950903013766,4.74871646954093,4.3894710875509,3.97867966834472,3.83504269843796,4.01216932206171
"BWH",39961.9895277019,4749950.91185719,1689148.50832948,530164.851413983,156496.353985525,53667.8296002224,19727.6008690651,9176.07390530677,5367.9181293298,3758.47235319412
"COD",0.315579914968552,9.30787471354972,19.8312880739866,35.4167607936347,47.5832397007863,57.3534886075234,63.6407334118447,67.3091491200176,70.3010321138379,71.5187634109417
"DOG",0.766820097832106,33.7693100246659,54.9134191542065,92.8465492254664,91.5053105399634,85.327276992516,76.6900449323791,66.093597612043,60.339717205094,55.3467009019259
"DRM",0.337701042838176,2.94151956753394,3.23142631290868,2.86341479909991,2.45742867763441,2.23666166128845,2.03905762472378,1.88171859987072,1.7995677818449,1.70980691531714
"DSH",30.5342739932397,952.345477199513,1897.68607118696,1483.87503108873,1135.28316341846,908.544842322961,740.429031552739,641.700040700245,553.013325000519,512.662152010277
"FDE",0.53610263107263,8.94487882853974,4.87598421617662,8.09766451006706,6.8036614195544,5.4831824251401,4.92827824889501,4.39604380850473,3.93394369570539,3.57743954183431
"FDF",0.0280192575763897,0.874460816242738,1.67918813719764,2.60216051132936,3.40260022681449,4.01429410346022,4.48873209169169,4.83641813155627,4.96241555634769,5.01746769781718
"FLA",0.0093206585998949,0.0768795559326199,0.0927293422005934,0.122762271509716,0.25835679573389,0.333619132696793,0.52188079180164,0.648278249736615,0.714901281791947,0.726520602975108
"FOU",0.0491835001616036,1.1146241950577,2.25332168072595,2.57673932989392,3.04230068022697,2.94302910157691,2.79169213910429,2.31425022525403,2.30593663436661,2.18709601334039
"GOO",0.0570736614801385,2.10924549365482,3.4468063915516,5.56737255890828,8.87788141473073,12.9970875730871,16.3408099457883,20.6460381230156,23.5882936737153,27.1085658018395
"HAD",0.245786327822714,3.47280483100628,4.33347483108261,4.2437645214786,4.02531899832022,3.68553276320429,3.37695775198104,3.24705580852237,2.96832982532082,2.78763933410042
"HAL",0.414936724079609,20.9069453257189,69.9551640867596,135.531333064464,241.896045290829,332.599498095716,413.268174409342,488.147016603431,557.318090875657,611.321706630223
"HER",0.0545743057723183,2.13019823374946,4.39274947022818,6.50926513789317,6.92065440736355,7.37151743093512,7.64396258740753,7.67662302048409,7.56638430122228,7.31761270089121
"INV",0.746382745068496,7.95078630732401,7.49987528951542,6.53398302485959,5.46846861719912,4.67207615633838,4.06962072572744,3.72635734916492,3.47274723628154,3.21875523681015
"LSK",0.424831750020057,6.2567958867277,8.67096213806116,8.50386229538115,7.58190648581239,7.02100021920874,6.58981390278439,6.0274196474231,5.78709807581778,5.38645627910128
